distFD_cruda_m;distFI_cruda_m;distMin_cruda_m;distFD_EMA_m;distFI_EMA_m;distMin_EMA_m;pred_kalman_m;dist_kalman_m;K_kalman;P_kalman;AvanceLineal_m;timestamp_s
0.098348;0.098304;0.098304;0.098386;0.098369;0.098369;0.098369;0.098369;0.227008;0.000341;0.0;90.272
0.098328;0.098396;0.098328;0.098385;0.098342;0.098342;0.098361;0.098356;0.227008;0.000341;0.0;90.4
0.09822;0.098389;0.09822;0.098307;0.098392;0.098307;0.098346;0.098337;0.227008;0.000341;0.0;90.528
0.098278;0.098472;0.098278;0.098346;0.098391;0.098346;0.098338;0.09834;0.227008;0.000341;0.0;90.656
0.098353;0.098316;0.098316;0.098363;0.098343;0.098343;0.098336;0.098337;0.227008;0.000341;0.0;90.784
0.098335;0.0983;0.0983;0.098344;0.098319;0.098319;0.098329;0.098327;0.227008;0.000341;0.0;90.912
0.098387;0.098369;0.098369;0.098383;0.098348;0.098348;0.098325;0.09833;0.227008;0.000341;0.0;91.04
0.098291;0.098329;0.098291;0.098362;0.098358;0.098358;0.098343;0.098347;0.227008;0.000341;0.0;91.168
0.098582;0.098346;0.098346;0.09848;0.098343;0.098343;0.098345;0.098345;0.227008;0.000341;0.0;91.296
0.09829;0.098483;0.09829;0.098347;0.098382;0.098347;0.098341;0.098342;0.227008;0.000341;0.0;91.424
0.09832;0.098386;0.09832;0.098311;0.098374;0.098311;0.098335;0.098329;0.227008;0.000341;0.0;91.552
0.098389;0.098385;0.098385;0.098371;0.098383;0.098371;0.098332;0.098341;0.227008;0.000341;0.0;91.68
0.098268;0.098372;0.098268;0.098349;0.098376;0.098349;0.098359;0.098357;0.227008;0.000341;0.0;91.808
0.098379;0.098307;0.098307;0.098349;0.098334;0.098334;0.098344;0.098341;0.227008;0.000341;0.0;91.936
0.09831;0.098399;0.09831;0.098328;0.098386;0.098328;0.09834;0.098338;0.227008;0.000341;0.0;92.064
0.09835;0.098352;0.09835;0.098371;0.09837;0.09837;0.098338;0.098346;0.227008;0.000341;0.0;92.192
0.098233;0.098223;0.098223;0.098295;0.098352;0.098295;0.098337;0.098328;0.227008;0.000341;0.0;92.32
0.098347;0.098315;0.098315;0.09838;0.098354;0.098354;0.098336;0.09834;0.227008;0.000341;0.0;92.448
0.098426;0.098331;0.098331;0.098339;0.098388;0.098339;0.098324;0.098327;0.227008;0.000341;0.0;92.576
0.098412;0.09833;0.09833;0.098384;0.098365;0.098365;0.09835;0.098354;0.227008;0.000341;0.0;92.704
0.098348;0.098183;0.098183;0.098386;0.098314;0.098314;0.09835;0.098342;0.227008;0.000341;0.0;92.832
0.09836;0.098174;0.098174;0.098345;0.098271;0.098271;0.09833;0.098317;0.227008;0.000341;0.0;92.96
0.098326;0.098409;0.098326;0.098337;0.09833;0.09833;0.098312;0.098316;0.227008;0.000341;0.0;93.088
0.098327;0.098397;0.098327;0.098335;0.098336;0.098335;0.098318;0.098322;0.227008;0.000341;0.0;93.216
0.098427;0.098448;0.098427;0.098408;0.098382;0.098382;0.098333;0.098344;0.227008;0.000341;0.0;93.344
0.098362;0.09836;0.09836;0.09838;0.098381;0.09838;0.098357;0.098362;0.227008;0.000341;0.0;93.472
0.098427;0.098469;0.098427;0.09835;0.098404;0.09835;0.098344;0.098346;0.227008;0.000341;0.0;93.6
0.098319;0.098196;0.098196;0.098368;0.098315;0.098315;0.09836;0.098349;0.227008;0.000341;0.0;93.728
0.098441;0.098356;0.098356;0.098407;0.098371;0.098371;0.098345;0.098351;0.227008;0.000341;0.0;93.856
0.098458;0.098491;0.098458;0.098395;0.09843;0.098395;0.09836;0.098368;0.227008;0.000341;0.0;93.984
0.098391;0.098309;0.098309;0.098347;0.098366;0.098347;0.098365;0.098361;0.227008;0.000341;0.0;94.112
0.098372;0.098282;0.098282;0.098357;0.098354;0.098354;0.098356;0.098356;0.227008;0.000341;0.0;94.24
0.09831;0.098388;0.09831;0.098365;0.098373;0.098365;0.098356;0.098358;0.227008;0.000341;0.0;94.368
0.098391;0.098299;0.098299;0.098341;0.098367;0.098341;0.098339;0.098339;0.227008;0.000341;0.0;94.496
0.098341;0.098328;0.098328;0.098358;0.0983;0.0983;0.09833;0.098323;0.227008;0.000341;0.0;94.624
0.098297;0.098381;0.098297;0.098347;0.098352;0.098347;0.098325;0.09833;0.227008;0.000341;0.0;94.752
0.098379;0.098446;0.098379;0.098392;0.098369;0.098369;0.098344;0.09835;0.227008;0.000341;0.0;94.88
0.098242;0.098425;0.098242;0.098303;0.098387;0.098303;0.098334;0.098327;0.227008;0.000341;0.0;95.008
0.098254;0.098343;0.098254;0.098291;0.098374;0.098291;0.098323;0.098315;0.227008;0.000341;0.0;95.136
0.098401;0.09831;0.09831;0.098354;0.098375;0.098354;0.098316;0.098324;0.227008;0.000341;0.0;95.264
0.098221;0.098315;0.098221;0.09834;0.098341;0.09834;0.098344;0.098343;0.227008;0.000341;0.0;95.392
0.098268;0.098383;0.098268;0.098337;0.098371;0.098337;0.098346;0.098344;0.227008;0.000341;0.0;95.52
0.098352;0.098409;0.098352;0.098348;0.098399;0.098348;0.098351;0.09835;0.227008;0.000341;0.0;95.648
0.098519;0.098327;0.098327;0.098396;0.098377;0.098377;0.098355;0.09836;0.227008;0.000341;0.0;95.776
0.098571;0.098334;0.098334;0.098402;0.098372;0.098372;0.098347;0.098353;0.227008;0.000341;0.0;95.904
0.098364;0.098466;0.098364;0.098364;0.098382;0.098364;0.098352;0.098354;0.227008;0.000341;0.0;96.032
0.098414;0.098432;0.098414;0.09836;0.098376;0.09836;0.098345;0.098349;0.227008;0.000341;0.0;96.16
0.098196;0.098385;0.098196;0.098303;0.098369;0.098303;0.098349;0.098338;0.227008;0.000341;0.0;96.288
0.098411;0.098373;0.098373;0.098367;0.098375;0.098367;0.098329;0.098338;0.227008;0.000341;0.0;96.416
0.098378;0.098419;0.098378;0.098353;0.098349;0.098349;0.098332;0.098336;0.227008;0.000341;0.0;96.544
0.0985;0.098334;0.098334;0.098406;0.098384;0.098384;0.098349;0.098357;0.227008;0.000341;0.0;96.672
0.098318;0.098335;0.098318;0.098387;0.098326;0.098326;0.098337;0.098334;0.227008;0.000341;0.0;96.8
0.098342;0.098284;0.098284;0.09841;0.098345;0.098345;0.098335;0.098337;0.227008;0.000341;0.0;96.928
0.098475;0.098372;0.098372;0.098433;0.098364;0.098364;0.098343;0.098348;0.227008;0.000341;0.0;97.056
0.098507;0.098392;0.098392;0.098402;0.09838;0.09838;0.09835;0.098357;0.227008;0.000341;0.0;97.184
0.098378;0.09849;0.098378;0.098403;0.098426;0.098403;0.098371;0.098378;0.227008;0.000341;0.0;97.312
0.098334;0.098509;0.098334;0.098361;0.098428;0.098361;0.098376;0.098373;0.227008;0.000341;0.0;97.44
0.098317;0.098395;0.098317;0.098342;0.098389;0.098342;0.098363;0.098358;0.227008;0.000341;0.0;97.568
0.098398;0.098391;0.098391;0.098407;0.098403;0.098403;0.09837;0.098377;0.227008;0.000341;0.0;97.696
0.098385;0.098288;0.098288;0.098385;0.098323;0.098323;0.098364;0.098354;0.227008;0.000341;0.0;97.824
0.09834;0.098187;0.098187;0.098388;0.098295;0.098295;0.098345;0.098333;0.227008;0.000341;0.0;97.952
0.09824;0.098526;0.09824;0.098286;0.098436;0.098286;0.098327;0.098318;0.227008;0.000341;0.0;98.08
0.098354;0.0983;0.0983;0.098336;0.098392;0.098336;0.098316;0.098321;0.227008;0.000341;0.0;98.208
0.098293;0.098283;0.098283;0.098305;0.098325;0.098305;0.098318;0.098315;0.227008;0.000341;0.0;98.336
0.09832;0.098259;0.098259;0.098375;0.098327;0.098327;0.098332;0.098331;0.227008;0.000341;0.0;98.464
0.098401;0.098384;0.098384;0.098376;0.098356;0.098356;0.098334;0.098339;0.227008;0.000341;0.0;98.592
0.0984;0.098227;0.098227;0.098388;0.098317;0.098317;0.098351;0.098343;0.227008;0.000341;0.0;98.72
0.098397;0.098368;0.098368;0.098347;0.09831;0.09831;0.09833;0.098325;0.227008;0.000341;0.0;98.848
0.098393;0.098211;0.098211;0.098376;0.098307;0.098307;0.098334;0.098328;0.227008;0.000341;0.0;98.976
0.098288;0.09829;0.098288;0.098326;0.098295;0.098295;0.098318;0.098313;0.227008;0.000341;0.0;99.104
0.098238;0.098491;0.098238;0.098291;0.098386;0.098291;0.098312;0.098307;0.227008;0.000341;0.0;99.232
0.09838;0.098359;0.098359;0.09835;0.098331;0.098331;0.098313;0.098317;0.227008;0.000341;0.0;99.36
0.098455;0.09848;0.098455;0.09841;0.098385;0.098385;0.098341;0.098351;0.227008;0.000341;0.0;99.488
0.098379;0.098503;0.098379;0.098375;0.098398;0.098375;0.098355;0.098359;0.227008;0.000341;0.0;99.616
0.09844;0.09829;0.09829;0.098402;0.098316;0.098316;0.098356;0.098347;0.227008;0.000341;0.0;99.744
0.098402;0.098237;0.098237;0.098386;0.098338;0.098338;0.098361;0.098355;0.227008;0.000341;0.0;99.872
0.098361;0.09844;0.098361;0.098338;0.098368;0.098338;0.09834;0.098339;0.227008;0.000341;0.0;100.0
0.098326;0.098302;0.098302;0.09833;0.098335;0.09833;0.098336;0.098335;0.227008;0.000341;0.0;100.128
0.098267;0.09829;0.098267;0.098284;0.098331;0.098284;0.098324;0.098315;0.227008;0.000341;0.0;100.256
0.098424;0.098185;0.098185;0.098319;0.098277;0.098277;0.098297;0.098293;0.227008;0.000341;0.0;100.384
0.098337;0.098204;0.098204;0.098314;0.098273;0.098273;0.098288;0.098284;0.227008;0.000341;0.0;100.512
0.098537;0.098398;0.098398;0.098424;0.098316;0.098316;0.098282;0.09829;0.227008;0.000341;0.0;100.64
0.098385;0.098295;0.098295;0.098391;0.09834;0.09834;0.098321;0.098325;0.227008;0.000341;0.0;100.768
0.098498;0.098378;0.098378;0.098406;0.098358;0.098358;0.098343;0.098347;0.227008;0.000341;0.0;100.896
0.098334;0.098333;0.098333;0.098314;0.098375;0.098314;0.098326;0.098323;0.227008;0.000341;0.0;101.024
0.09816;0.098343;0.09816;0.098272;0.098376;0.098272;0.098314;0.098305;0.227008;0.000341;0.0;101.152
0.098398;0.098446;0.098398;0.098366;0.098384;0.098366;0.098323;0.098333;0.227008;0.000341;0.0;101.28
0.098319;0.098401;0.098319;0.09836;0.098343;0.098343;0.098336;0.098338;0.227008;0.000341;0.0;101.408
0.098377;0.098414;0.098377;0.098374;0.098377;0.098374;0.098344;0.098351;0.227008;0.000341;0.0;101.536
0.098345;0.098284;0.098284;0.098352;0.098306;0.098306;0.098344;0.098335;0.227008;0.000341;0.0;101.664
0.098427;0.098434;0.098427;0.098391;0.098372;0.098372;0.098335;0.098343;0.227008;0.000341;0.0;101.792
0.098252;0.098229;0.098229;0.098321;0.098322;0.098321;0.098353;0.098346;0.227008;0.000341;0.0;101.92
0.098318;0.098308;0.098308;0.098347;0.098365;0.098347;0.09835;0.098349;0.227008;0.000341;0.0;102.048
0.098435;0.098371;0.098371;0.098395;0.098391;0.098391;0.098355;0.098363;0.227008;0.000341;0.0;102.176
0.098309;0.098316;0.098309;0.098351;0.098357;0.098351;0.098378;0.098372;0.227008;0.000341;0.0;102.304
0.098351;0.098291;0.098291;0.098353;0.098263;0.098263;0.098323;0.09831;0.227008;0.000341;0.0;102.432
0.098303;0.098395;0.098303;0.098331;0.098374;0.098331;0.098319;0.098322;0.227008;0.000341;0.0;102.56
0.098385;0.098251;0.098251;0.098347;0.098299;0.098299;0.09832;0.098315;0.227008;0.000341;0.0;102.688
0.098237;0.098302;0.098237;0.098342;0.098278;0.098278;0.098288;0.098286;0.227008;0.000341;0.0;102.816
0.098222;0.098199;0.098199;0.098319;0.098252;0.098252;0.098281;0.098274;0.227008;0.000341;0.0;102.944
0.098288;0.098331;0.098288;0.098333;0.098322;0.098322;0.098288;0.098296;0.227008;0.000341;0.0;103.072
0.098322;0.098309;0.098309;0.098359;0.098321;0.098321;0.098314;0.098316;0.227008;0.000341;0.0;103.2
0.098361;0.098379;0.098361;0.098383;0.098369;0.098369;0.098329;0.098338;0.227008;0.000341;0.0;103.328
0.098367;0.098454;0.098367;0.098386;0.098413;0.098386;0.098366;0.09837;0.227008;0.000341;0.0;103.456
0.098345;0.098389;0.098345;0.098331;0.098366;0.098331;0.098363;0.098356;0.227008;0.000341;0.0;103.584
0.098328;0.098302;0.098302;0.098354;0.098332;0.098332;0.098352;0.098347;0.227008;0.000341;0.0;103.712
0.098518;0.098311;0.098311;0.098415;0.098323;0.098323;0.098344;0.098339;0.227008;0.000341;0.0;103.84
0.09832;0.098375;0.09832;0.098344;0.098371;0.098344;0.098345;0.098344;0.227008;0.000341;0.0;103.968
0.098264;0.098473;0.098264;0.09835;0.098406;0.09835;0.098358;0.098356;0.227008;0.000341;0.0;104.096
0.09857;0.09835;0.09835;0.098406;0.098417;0.098406;0.098354;0.098366;0.227008;0.000341;0.0;104.224
0.098366;0.098397;0.098366;0.098402;0.098397;0.098397;0.098378;0.098382;0.227008;0.000341;0.0;104.352
0.098223;0.098267;0.098223;0.098375;0.098341;0.098341;0.098372;0.098365;0.227008;0.000341;0.0;104.48
0.098246;0.098441;0.098246;0.098365;0.098379;0.098365;0.098358;0.09836;0.227008;0.000341;0.0;104.608
0.098294;0.098303;0.098294;0.098336;0.098337;0.098336;0.09836;0.098355;0.227008;0.000341;0.0;104.736
0.098347;0.098362;0.098347;0.098352;0.098375;0.098352;0.098347;0.098348;0.227008;0.000341;0.0;104.864
0.09847;0.098316;0.098316;0.098425;0.098341;0.098341;0.098356;0.098353;0.227008;0.000341;0.0;104.992
0.098427;0.098254;0.098254;0.098358;0.098329;0.098329;0.098342;0.098339;0.227008;0.000341;0.0;105.12
0.098333;0.098229;0.098229;0.098362;0.098323;0.098323;0.098352;0.098345;0.227008;0.000341;0.0;105.248
0.098416;0.098179;0.098179;0.098413;0.098255;0.098255;0.098319;0.098304;0.227008;0.000341;0.0;105.376
0.098309;0.098419;0.098309;0.098377;0.098354;0.098354;0.098311;0.098321;0.227008;0.000341;0.0;105.504
0.09821;0.098407;0.09821;0.098348;0.098361;0.098348;0.098339;0.098341;0.227008;0.000341;0.0;105.632
0.09844;0.098417;0.098417;0.098378;0.098393;0.098378;0.09834;0.098349;0.227008;0.000341;0.0;105.76
0.098328;0.098313;0.098313;0.098402;0.098386;0.098386;0.098377;0.098379;0.227008;0.000341;0.0;105.888
0.098236;0.098362;0.098236;0.098297;0.098358;0.098297;0.098355;0.098342;0.227008;0.000341;0.0;106.016
0.098264;0.098435;0.098264;0.098254;0.098383;0.098254;0.098306;0.098294;0.227008;0.000341;0.0;106.144
0.098391;0.098195;0.098195;0.098376;0.098317;0.098317;0.098322;0.098321;0.227008;0.000341;0.0;106.272
0.098429;0.098315;0.098315;0.098345;0.098368;0.098345;0.098329;0.098332;0.227008;0.000341;0.0;106.4
0.098321;0.098223;0.098223;0.098344;0.098344;0.098344;0.09834;0.098341;0.227008;0.000341;0.0;106.528
0.098269;0.098419;0.098269;0.098341;0.09834;0.09834;0.098332;0.098334;0.227008;0.000341;0.0;106.656
0.098253;0.098489;0.098253;0.098316;0.098408;0.098316;0.098336;0.098332;0.227008;0.000341;0.0;106.784
0.098354;0.098313;0.098313;0.098355;0.098315;0.098315;0.098324;0.098322;0.227008;0.000341;0.0;106.912
0.098355;0.098457;0.098355;0.098345;0.09837;0.098345;0.098329;0.098332;0.227008;0.000341;0.0;107.04
0.098458;0.098305;0.098305;0.098393;0.098349;0.098349;0.098345;0.098346;0.227008;0.000341;0.0;107.168
0.098356;0.098281;0.098281;0.098369;0.098312;0.098312;0.098337;0.098331;0.227008;0.000341;0.0;107.296
0.098386;0.098448;0.098386;0.098373;0.09838;0.098373;0.098341;0.098348;0.227008;0.000341;0.0;107.424
0.098454;0.098411;0.098411;0.098364;0.09839;0.098364;0.098343;0.098348;0.227008;0.000341;0.0;107.552
0.098525;0.098387;0.098387;0.098349;0.098383;0.098349;0.098323;0.098329;0.227008;0.000341;0.0;107.68
0.098314;0.098548;0.098314;0.098351;0.098412;0.098351;0.098344;0.098346;0.227008;0.000341;0.0;107.808
0.098454;0.098185;0.098185;0.098371;0.098299;0.098299;0.098343;0.098333;0.227008;0.000341;0.0;107.936
0.098279;0.098345;0.098279;0.098357;0.098339;0.098339;0.098331;0.098333;0.227008;0.000341;0.0;108.064
0.098339;0.098309;0.098309;0.098337;0.098348;0.098337;0.098341;0.09834;0.227008;0.000341;0.0;108.192
0.098307;0.098317;0.098307;0.098306;0.098343;0.098306;0.098338;0.098331;0.227008;0.000341;0.0;108.32
0.098288;0.098297;0.098288;0.098325;0.09836;0.098325;0.098332;0.098331;0.227008;0.000341;0.0;108.448
0.098402;0.09848;0.098402;0.098403;0.098356;0.098356;0.098327;0.098333;0.227008;0.000341;0.0;108.576
0.098092;0.098344;0.098092;0.09826;0.098319;0.09826;0.098331;0.098315;0.227008;0.000341;0.0;108.704
0.098357;0.098382;0.098357;0.098332;0.098393;0.098332;0.098312;0.098316;0.227008;0.000341;0.0;108.832
0.098321;0.098426;0.098321;0.098314;0.098346;0.098314;0.098316;0.098316;0.227008;0.000341;0.0;108.96
0.098385;0.098542;0.098385;0.098354;0.098456;0.098354;0.098318;0.098326;0.227008;0.000341;0.0;109.088
0.098452;0.098365;0.098365;0.098387;0.09837;0.09837;0.098331;0.09834;0.227008;0.000341;0.0;109.216
0.09848;0.098458;0.098458;0.098395;0.098398;0.098395;0.098353;0.098362;0.227008;0.000341;0.0;109.344
0.0983;0.098361;0.0983;0.098333;0.098343;0.098333;0.098351;0.098347;0.227008;0.000341;0.0;109.472
0.098331;0.098279;0.098279;0.098357;0.098357;0.098357;0.098353;0.098354;0.227008;0.000341;0.0;109.6
0.098336;0.098438;0.098336;0.098372;0.098352;0.098352;0.098349;0.09835;0.227008;0.000341;0.0;109.728
0.098489;0.098363;0.098363;0.098421;0.098321;0.098321;0.09833;0.098328;0.227008;0.000341;0.0;109.856
0.09836;0.098444;0.09836;0.09839;0.098363;0.098363;0.098333;0.09834;0.227008;0.000341;0.0;109.984
0.0984;0.098407;0.0984;0.098376;0.098353;0.098353;0.098333;0.098337;0.227008;0.000341;0.0;110.112
0.098263;0.098273;0.098263;0.098336;0.098326;0.098326;0.098348;0.098343;0.227008;0.000341;0.0;110.24
0.098413;0.098457;0.098413;0.09838;0.0984;0.09838;0.09835;0.098357;0.227008;0.000341;0.0;110.368
0.09832;0.098448;0.09832;0.098353;0.098382;0.098353;0.098356;0.098356;0.227008;0.000341;0.0;110.496
0.09842;0.09833;0.09833;0.098403;0.098377;0.098377;0.098371;0.098372;0.227008;0.000341;0.0;110.624
0.098376;0.098349;0.098349;0.098369;0.098349;0.098349;0.098361;0.098358;0.227008;0.000341;0.0;110.752
0.098381;0.098249;0.098249;0.098363;0.098314;0.098314;0.098348;0.09834;0.227008;0.000341;0.0;110.88
0.098387;0.09849;0.098387;0.09835;0.09837;0.09835;0.098334;0.098337;0.227008;0.000341;0.0;111.008
0.098543;0.098395;0.098395;0.098403;0.098359;0.098359;0.098343;0.098347;0.227008;0.000341;0.0;111.136
0.098308;0.098419;0.098308;0.098353;0.09843;0.098353;0.098372;0.098368;0.227008;0.000341;0.0;111.264
0.098235;0.098531;0.098235;0.098261;0.098425;0.098261;0.098331;0.098316;0.227008;0.000341;0.0;111.392
0.098329;0.09835;0.098329;0.098342;0.098348;0.098342;0.098331;0.098334;0.227008;0.000341;0.0;111.52
0.098424;0.098266;0.098266;0.098394;0.098333;0.098333;0.098343;0.098341;0.227008;0.000341;0.0;111.648
0.098344;0.098395;0.098344;0.098344;0.098366;0.098344;0.098343;0.098343;0.227008;0.000341;0.0;111.776
0.098378;0.098325;0.098325;0.098341;0.098333;0.098333;0.098334;0.098334;0.227008;0.000341;0.0;111.904
0.098459;0.098387;0.098387;0.098397;0.098409;0.098397;0.098344;0.098356;0.227008;0.000341;0.0;112.032
0.098141;0.098354;0.098141;0.098294;0.098374;0.098294;0.098353;0.098339;0.227008;0.000341;0.0;112.16
0.098323;0.098481;0.098323;0.098317;0.098379;0.098317;0.098329;0.098326;0.227008;0.000341;0.0;112.288
0.098361;0.098258;0.098258;0.098336;0.098334;0.098334;0.09832;0.098323;0.227008;0.000341;0.0;112.416
0.098487;0.098283;0.098283;0.098385;0.098327;0.098327;0.098326;0.098327;0.227008;0.000341;0.0;112.544
0.098316;0.098347;0.098316;0.098286;0.09836;0.098286;0.098312;0.098306;0.227008;0.000341;0.0;112.672
0.098324;0.098252;0.098252;0.098337;0.098325;0.098325;0.098317;0.098319;0.227008;0.000341;0.0;112.8
0.098451;0.098289;0.098289;0.098386;0.098356;0.098356;0.098332;0.098338;0.227008;0.000341;0.0;112.928
0.098293;0.098232;0.098232;0.098306;0.098266;0.098266;0.098316;0.098305;0.227008;0.000341;0.0;113.056
0.098354;0.098512;0.098354;0.098352;0.098406;0.098352;0.098318;0.098325;0.227008;0.000341;0.0;113.184
0.098434;0.098498;0.098434;0.098365;0.098434;0.098365;0.098323;0.098333;0.227008;0.000341;0.0;113.312
0.098461;0.098381;0.098381;0.098383;0.098383;0.098383;0.098344;0.098353;0.227008;0.000341;0.0;113.44
0.098287;0.098447;0.098287;0.098361;0.098373;0.098361;0.098351;0.098353;0.227008;0.000341;0.0;113.568
0.098497;0.098408;0.098408;0.098385;0.098369;0.098369;0.098348;0.098353;0.227008;0.000341;0.0;113.696
0.09838;0.098451;0.09838;0.098438;0.098396;0.098396;0.09836;0.098369;0.227008;0.000341;0.0;113.824
0.098405;0.098348;0.098348;0.098397;0.098387;0.098387;0.098381;0.098382;0.227008;0.000341;0.0;113.952
0.098392;0.098459;0.098392;0.098348;0.098412;0.098348;0.098364;0.09836;0.227008;0.000341;0.0;114.08
0.09828;0.098495;0.09828;0.098333;0.098392;0.098333;0.098348;0.098345;0.227008;0.000341;0.0;114.208
0.098412;0.098423;0.098412;0.09836;0.098372;0.09836;0.098338;0.098343;0.227008;0.000341;0.0;114.336
0.098317;0.098464;0.098317;0.098366;0.098389;0.098366;0.09835;0.098354;0.227008;0.000341;0.0;114.464
0.09825;0.098418;0.09825;0.098349;0.098397;0.098349;0.098369;0.098364;0.227008;0.000341;0.0;114.592
0.098336;0.098383;0.098336;0.098351;0.098359;0.098351;0.098349;0.09835;0.227008;0.000341;0.0;114.72
0.098234;0.098246;0.098234;0.098314;0.098371;0.098314;0.098351;0.098343;0.227008;0.000341;0.0;114.848
0.098331;0.098492;0.098331;0.098316;0.098333;0.098316;0.098318;0.098318;0.227008;0.000341;0.0;114.976
0.098201;0.098296;0.098201;0.098314;0.098336;0.098314;0.098325;0.098323;0.227008;0.000341;0.0;115.104
0.098298;0.098498;0.098298;0.098358;0.098383;0.098358;0.098327;0.098334;0.227008;0.000341;0.0;115.232
0.098304;0.098316;0.098304;0.098357;0.098326;0.098326;0.098338;0.098335;0.227008;0.000341;0.0;115.36
0.098426;0.098286;0.098286;0.098375;0.09836;0.09836;0.098345;0.098348;0.227008;0.000341;0.0;115.488
0.098214;0.098495;0.098214;0.098288;0.098407;0.098288;0.098334;0.098323;0.227008;0.000341;0.0;115.616
0.098306;0.098482;0.098306;0.098285;0.098411;0.098285;0.09831;0.098304;0.227008;0.000341;0.0;115.744
0.098335;0.098143;0.098143;0.098314;0.098259;0.098259;0.098306;0.098296;0.227008;0.000341;0.0;115.872
0.098349;0.098333;0.098333;0.098359;0.098356;0.098356;0.098327;0.098334;0.227008;0.000341;0.0;116.0
0.098414;0.098292;0.098292;0.09836;0.098341;0.098341;0.098338;0.098339;0.227008;0.000341;0.0;116.128
0.098425;0.098452;0.098425;0.098388;0.098378;0.098378;0.098347;0.098354;0.227008;0.000341;0.0;116.256
0.098272;0.098443;0.098272;0.098352;0.098412;0.098352;0.098365;0.098363;0.227008;0.000341;0.0;116.384
0.098385;0.098413;0.098385;0.098383;0.098389;0.098383;0.098366;0.09837;0.227008;0.000341;0.0;116.512
0.09843;0.098382;0.098382;0.098365;0.098389;0.098365;0.098349;0.098353;0.227008;0.000341;0.0;116.64
0.098307;0.098377;0.098307;0.098352;0.098385;0.098352;0.098355;0.098354;0.227008;0.000341;0.0;116.768
0.098416;0.098492;0.098416;0.098365;0.098378;0.098365;0.098341;0.098347;0.227008;0.000341;0.0;116.896
0.098327;0.098194;0.098194;0.098372;0.098276;0.098276;0.098341;0.098327;0.227008;0.000341;0.0;117.024
0.0985;0.09836;0.09836;0.098447;0.098336;0.098336;0.098327;0.098329;0.227008;0.000341;0.0;117.152
0.098355;0.098353;0.098353;0.098396;0.098338;0.098338;0.098334;0.098335;0.227008;0.000341;0.0;117.28
0.098464;0.098293;0.098293;0.098412;0.0983;0.0983;0.09832;0.098316;0.227008;0.000341;0.0;117.408
0.098259;0.098444;0.098259;0.098305;0.098342;0.098305;0.098316;0.098313;0.227008;0.000341;0.0;117.536
0.09849;0.098351;0.098351;0.098378;0.098379;0.098378;0.098311;0.098326;0.227008;0.000341;0.0;117.664
0.098406;0.09824;0.09824;0.098356;0.098357;0.098356;0.098331;0.098337;0.227008;0.000341;0.0;117.792
0.098366;0.098438;0.098366;0.098377;0.098366;0.098366;0.098332;0.098339;0.227008;0.000341;0.0;117.92
0.098388;0.098336;0.098336;0.09839;0.09832;0.09832;0.098335;0.098331;0.227008;0.000341;0.0;118.048
0.098443;0.098391;0.098391;0.098388;0.098344;0.098344;0.098331;0.098334;0.227008;0.000341;0.0;118.176
0.098369;0.098325;0.098325;0.0984;0.098336;0.098336;0.098341;0.09834;0.227008;0.000341;0.0;118.304
0.098245;0.098345;0.098245;0.098354;0.098337;0.098337;0.09833;0.098332;0.227008;0.000341;0.0;118.432
0.098388;0.098352;0.098352;0.098378;0.098352;0.098352;0.098343;0.098345;0.227008;0.000341;0.0;118.56
0.098423;0.098451;0.098423;0.098404;0.098384;0.098384;0.098345;0.098353;0.227008;0.000341;0.0;118.688
0.098383;0.09839;0.098383;0.098396;0.098364;0.098364;0.098355;0.098357;0.227008;0.000341;0.0;118.816
0.098278;0.098419;0.098278;0.098345;0.09838;0.098345;0.098348;0.098347;0.227008;0.000341;0.0;118.944
0.098224;0.098436;0.098224;0.098334;0.098368;0.098334;0.098347;0.098344;0.227008;0.000341;0.0;119.072
0.098356;0.09836;0.098356;0.098336;0.098364;0.098336;0.098324;0.098326;0.227008;0.000341;0.0;119.2
0.098375;0.098433;0.098375;0.098354;0.098349;0.098349;0.098325;0.098331;0.227008;0.000341;0.0;119.328
0.098326;0.098398;0.098326;0.09835;0.098386;0.09835;0.098345;0.098346;0.227008;0.000341;0.0;119.456
0.098339;0.098355;0.098339;0.098366;0.098366;0.098366;0.098361;0.098362;0.227008;0.000341;0.0;119.584
0.098362;0.098393;0.098362;0.098372;0.098359;0.098359;0.098352;0.098354;0.227008;0.000341;0.0;119.712
0.098423;0.098367;0.098367;0.098382;0.098353;0.098353;0.09835;0.098351;0.227008;0.000341;0.0;119.84
0.09824;0.098379;0.09824;0.098326;0.09836;0.098326;0.098349;0.098343;0.227008;0.000341;0.0;119.968
0.098423;0.098465;0.098423;0.098376;0.098415;0.098376;0.098352;0.098357;0.227008;0.000341;0.0;120.096
0.09833;0.098387;0.09833;0.098383;0.098389;0.098383;0.098361;0.098366;0.227008;0.000341;0.0;120.224
0.098461;0.098411;0.098411;0.09836;0.098397;0.09836;0.098347;0.09835;0.227008;0.000341;0.0;120.352
0.098414;0.098348;0.098348;0.098369;0.098357;0.098357;0.098343;0.098346;0.227008;0.000341;0.0;120.48
0.098327;0.098225;0.098225;0.098356;0.098369;0.098356;0.098353;0.098354;0.227008;0.000341;0.0;120.608
0.098433;0.09838;0.09838;0.098406;0.098352;0.098352;0.098348;0.098349;0.227008;0.000341;0.0;120.736
